date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw
2016-01-20,Z30111VL,ST4000DM000,1.976651427858e-311,0,119,208290888,,,92,0,100,10,100,0,85,1.706160684e-315,,,81,17460,100,0,,,100,10,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,72.0,28.0,100.0,0.0,100.0,7.0,97.0,7485.0,28.0,28.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.6096e-320,100.0,1.09123350413e-313,100.0,9.875736069e-313,,,,,,,,
2016-01-20,S300Z7CZ,ST4000DM000,1.976651427858e-311,0,117,140165616,,,97,0,100,3,100,0,82,8.55558736e-316,,,95,4447,100,0,,,100,3,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,81.0,38767.0,35.0,35.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.0464e-320,100.0,1.01988825315e-313,100.0,1.0426061793e-314,,,,,,,,
2016-01-20,PL1311LAG3D6WH,Hitachi HDS5C4040ALE630,1.976651427858e-311,0,82,12910967,134.0,100.0,123,565,100,15,100,0,100,0.0,113.0,42.0,97,23603,100,0,,,100,15,,,,,,,,,,,,0.0,,,,,,,100.0,19.0,100.0,19.0,222.0,27.0,,,100.0,0.0,100,8,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,Z305AT4W,ST4000DM000,1.976651427858e-311,0,111,37466888,,,97,0,100,3,100,0,71,7.178144e-317,,,99,1011,100,0,,,100,3,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,85.0,30532.0,25.0,25.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.804e-321,100.0,1.317625584e-314,100.0,1.53073914e-315,,,,,,,,
2016-01-20,9VY8TC9H,ST3160318AS,7.9071197618e-313,0,114,71545675,,,97,0,100,48,100,0,87,2.839344264e-315,,,49,45246,100,0,,,100,24,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,3.56e-322,100.0,0.0,70.0,30.0,,,,,,,30.0,30.0,45.0,71545675.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.22778676487636e-309,100.0,1.9103617246e-314,100.0,1.539551794e-314,,,,,,,,
2016-01-20,Z300ZSJQ,ST4000DM000,1.976651427858e-311,0,115,88752624,,,91,0,100,10,100,0,84,1.623334235e-315,,,81,17142,100,0,,,100,11,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,76.0,24.0,100.0,0.0,100.0,2.0,96.0,9007.0,24.0,24.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.451e-320,100.0,1.1704924845e-313,100.0,9.8859708676e-313,,,,,,,,
2016-01-20,Z3025D48,ST4000DM000,1.976651427858e-311,0,115,100216672,,,92,0,100,8,100,0,87,2.471524713e-315,,,89,9802,100,0,,,100,8,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,99.0,3041.0,33.0,33.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.8364e-320,100.0,8.334361529e-314,100.0,5.87462716363e-313,,,,,,,,
2016-01-20,Z300GZDQ,ST4000DM000,1.976651427858e-311,0,118,169020344,,,95,0,100,5,100,0,87,3.24359129e-315,,,76,21377,100,0,,,100,5,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,80.0,20.0,100.0,0.0,100.0,2.0,98.0,4602.0,20.0,20.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.00521062624355e-309,100.0,1.25631749402e-313,100.0,6.8846374902e-313,,,,,,,,
2016-01-20,Z304KCS4,ST4000DM000,1.976651427858e-311,0,115,98980576,,,96,0,100,4,100,0,78,3.64212195e-316,,,98,1813,100,0,,,100,4,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,95.0,10238.0,31.0,31.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.34e-321,100.0,5.425507681e-314,100.0,3.33837254e-315,,,,,,,,
2016-01-20,W0Q6KWV8,ST320LT007,1.581370405447e-312,0,111,38220192,,,98,0,100,20,95,121,81,7.707429e-316,,,69,27463,100,0,,,100,20,,,,,,,100.0,0.0,100.0,0.0,100.0,1.24e-322,100.0,0.0,73.0,27.0,100.0,10.0,100.0,0.0,32.0,137263.0,27.0,27.0,51.0,38220192.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.6063318480955e-310,100.0,9.66928776e-315,100.0,8.794931326e-315,1.0,167375354.0,1.0,325466972.0,1.0,149252691.0,100.0,0.0
2016-01-20,Z302AKS1,ST4000DM000,1.976651427858e-311,1,117,150708208,,,91,0,100,13,100,0,85,1.68175433e-315,,,91,8338,100,0,,,100,13,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,78.0,44408.0,24.0,24.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.038e-320,100.0,1.46863127867e-313,100.0,1.7650720124e-313,,,,,,,,
2016-01-20,WD-WXA1AA382552,WDC WD3200BEKX,1.581370405447e-312,0,200,0,,,167,650,100,136,200,0,100,0.0,,,97,2725,100,0,100.0,0.0,100,136,,,,,,,,,,,,0.0,,,,,,,200.0,38.0,191.0,29638.0,112.0,31.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,JK1101B9GEJEUF,Hitachi HDS722020ALA330,9.88328391275e-312,0,95,327689,100.0,0.0,113,641,100,46,100,6,100,0.0,100.0,0.0,94,45315,100,0,,,100,46,,,,,,,,,,,,0.0,,,,,,,100.0,724.0,100.0,724.0,206.0,29.0,,,100.0,6.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,Z300T6ZF,ST4000DM000,1.976651427858e-311,0,114,74984560,,,91,0,100,8,100,0,81,6.59890934e-316,,,80,17814,100,0,,,100,8,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,70.0,30.0,100.0,0.0,100.0,1.0,86.0,28708.0,30.0,30.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,7.6292114681303e-310,100.0,9.0351945995e-314,100.0,3.1568048824e-313,,,,,,,,
2016-01-20,WD-WCC4N0968565,WDC WD30EFRX,1.4824899095664e-311,0,200,7,,,100,0,100,4,200,0,100,0.0,,,93,5408,100,0,100.0,0.0,100,4,,,,,,,,,,,,0.0,,,,,,,200.0,0.0,200.0,188.0,124.0,26.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,W3006BC2,ST4000DM000,1.976651427858e-311,0,118,192871128,,,91,0,100,37,100,0,81,7.341275e-316,,,80,17830,100,0,,,100,37,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,11.0,77.0,23.0,100.0,0.0,100.0,14.0,86.0,28961.0,23.0,23.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.6906e-320,100.0,1.15301372547e-313,100.0,1.09596785078e-312,,,,,,,,
2016-01-20,Z30262V9,ST4000DM000,1.976651427858e-311,0,110,26903824,,,97,0,100,3,99,512,87,2.967143405e-315,,,88,11072,100,0,,,100,3,,,,,99.0,1.0,100.0,0.0,99.0,1.0,100.0,0.0,98.0,2.0,76.0,24.0,100.0,0.0,100.0,0.0,100.0,1025.0,24.0,24.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,5.466e-320,100.0,9.125293167e-314,100.0,7.08775115503e-313,,,,,,,,
2016-01-20,Z302AYPB,ST4000DM000,1.976651427858e-311,0,118,173987288,,,98,0,100,2,100,8,82,9.05797707e-316,,,95,4470,100,0,,,100,2,,,,,98.0,2.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,81.0,38976.0,26.0,26.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.0484e-320,100.0,1.0771567899e-313,100.0,1.0549772145e-314,,,,,,,,
2016-01-20,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,0,132.0,104.0,100,483,100,9,100,5,100,0.0,119.0,36.0,98,20193,100,0,,,100,8,,,,,,,,,,,,0.0,,,,,,,100.0,10.0,100.0,10.0,230.0,26.0,,,100.0,7.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,Z300X5WP,ST4000DM000,1.976651427858e-311,0,117,125719040,,,92,0,100,23,100,0,85,1.869424104e-315,,,79,18408,100,0,,,100,23,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,77.0,23.0,100.0,0.0,100.0,11.0,85.0,31294.0,23.0,23.0,,,,,100,0,100,0,200,1,,,,,,,,,,,,,,,,,100.0,9.033e-320,100.0,1.2134081318e-313,100.0,6.8972825598e-313,,,,,,,,
2016-01-20,PL1311LAG2B1NH,Hitachi HDS5C4040ALE630,1.976651427858e-311,0,96,196614,134.0,100.0,124,570,100,15,97,221,100,0.0,113.0,42.0,97,25893,100,0,,,100,15,,,,,,,,,,,,0.0,,,,,,,100.0,18.0,100.0,18.0,253.0,22.0,,,93.0,310.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,Z3015VNR,ST4000DM000,1.976651427858e-311,0,119,206344776,,,91,0,100,13,100,0,81,7.0986178e-316,,,82,16615,100,0,,,100,13,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.5e-323,99.0,1.0,75.0,25.0,100.0,0.0,100.0,2.0,86.0,28183.0,25.0,25.0,,,,,100,0,100,0,200,2,,,,,,,,,,,,,,,,,100.0,8.1506e-320,100.0,1.06200459505e-313,100.0,9.1710028565e-313,,,,,,,,
2016-01-20,JK1101B9JPVHXF,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,0,131.0,108.0,114,634,100,113,96,256,100,0.0,119.0,36.0,95,40777,100,0,,,100,111,,,,,,,,,,,,0.0,,,,,,,100.0,1094.0,100.0,1094.0,193.0,31.0,,,96.0,257.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,S30117GS,ST4000DM000,1.976651427858e-311,0,115,92617824,,,98,0,100,2,100,0,84,1.27002031e-315,,,93,6657,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,91.0,19884.0,21.0,21.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.229e-320,100.0,1.25622877653e-313,100.0,3.351964753e-314,,,,,,,,
2016-01-20,MJ1321YNG09HRA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,100,0,100.0,0.0,122,575,100,23,100,0,100,0.0,100.0,0.0,95,38547,100,0,,,100,23,,,,,,,,,,,,0.0,,,,,,,99.0,1466.0,99.0,1466.0,230.0,26.0,,,100.0,0.0,100,1,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,S300YPZV,ST4000DM000,1.976651427858e-311,0,119,212568120,,,98,0,100,2,100,0,81,8.2362221e-316,,,95,4468,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,63.0,37.0,100.0,0.0,100.0,0.0,80.0,40253.0,37.0,37.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.045e-320,100.0,1.0188648361e-313,100.0,1.015778883e-314,,,,,,,,
2016-01-20,JK1105B8GHWJZX,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,0,100.0,0.0,116,620,100,26,100,7,100,0.0,100.0,0.0,94,45637,100,0,,,100,26,,,,,,,,,,,,0.0,,,,,,,99.0,1328.0,99.0,1328.0,240.0,25.0,,,100.0,10.0,100,1,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,Z300XFQH,ST4000DM000,1.976651427858e-311,0,116,104612064,,,93,0,100,7,100,0,87,2.329468463e-315,,,78,19403,100,0,,,100,7,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,11.0,74.0,26.0,100.0,0.0,100.0,1.0,91.0,19210.0,26.0,26.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.26188723710869e-309,100.0,1.23227534894e-313,100.0,1.09308056569e-312,,,,,,,,
2016-01-20,X4AHK052FMXB,TOSHIBA MD04ABA500V,2.47081294615e-311,0,100,0,100.0,0.0,100,6362,100,12,100,0,100,0.0,100.0,0.0,81,7835,100,0,,,100,12,,,,,,,,,,,,0.0,,,,,100.0,0.0,100.0,0.0,100.0,118.0,100.0,35.0,,,100.0,0.0,100,0,100,0,200,0,,,,,100.0,0.0,81.0,7822.0,100.0,0.0,100.0,0.0,,,100.0,370.0,100.0,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,W0Q7G3SQ,ST320LT007,1.581370405447e-312,0,112,48094200,,,98,0,100,24,100,0,87,2.79576739e-315,,,71,26214,100,0,,,100,24,,,,,,,100.0,0.0,100.0,0.0,100.0,9.4e-323,100.0,0.0,75.0,25.0,100.0,3.0,100.0,0.0,23.0,155579.0,25.0,25.0,54.0,48094200.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.2439536491881e-310,100.0,1.17863085e-315,100.0,4.14820145e-315,1.0,141587485.0,1.0,274777732.0,1.0,125765281.0,100.0,0.0
2016-01-20,W300J7W8,ST4000DM000,1.976651427858e-311,0,117,117534920,,,91,0,100,16,100,0,86,2.12027212e-315,,,78,19943,100,0,,,100,15,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,76.0,24.0,100.0,0.0,100.0,3.0,94.0,13011.0,24.0,24.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,9.8314e-320,100.0,1.1257795125e-313,100.0,1.116507318443e-312,,,,,,,,
2016-01-20,Z300GQCN,ST4000DM000,1.976651427858e-311,0,116,112310840,,,93,0,100,7,100,0,88,3.49340882e-315,,,75,22059,100,0,,,100,7,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,80.0,20.0,100.0,0.0,100.0,3.0,95.0,10846.0,20.0,20.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,4.9342768138191e-310,100.0,1.3438287854e-313,100.0,6.5803161437e-313,,,,,,,,
2016-01-20,W300J67N,ST4000DM000,1.976651427858e-311,0,117,149504752,,,93,0,100,7,100,0,86,2.06969542e-315,,,77,20719,100,0,,,100,7,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,1.0,96.0,8760.0,21.0,21.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.0213e-319,100.0,1.33347554293e-313,100.0,6.67083773974e-313,,,,,,,,
2016-01-20,S301182R,ST4000DM000,1.976651427858e-311,0,111,34928984,,,99,0,100,1,100,0,84,1.43871004e-315,,,93,6657,100,0,,,100,1,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,92.0,17500.0,28.0,28.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.2327e-320,100.0,1.26612821494e-313,100.0,9.838748005e-314,,,,,,,,
2016-01-20,Z300GPXK,ST4000DM000,1.976651427858e-311,0,117,137483784,,,92,0,100,13,100,0,88,3.3175262e-315,,,75,22056,100,0,,,100,13,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,75.0,25.0,100.0,0.0,100.0,6.0,91.0,18078.0,25.0,25.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.0861e-319,100.0,1.45117052296e-313,100.0,7.63962036397e-313,,,,,,,,
2016-01-20,MJ1311YNG350KA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,100,0,100.0,0.0,124,564,100,20,79,543,100,0.0,100.0,0.0,95,36681,100,0,,,100,20,,,,,,,,,,,,0.0,,,,,,,99.0,1295.0,99.0,1295.0,222.0,27.0,,,79.0,547.0,100,1,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,W300JK91,ST4000DM000,1.976651427858e-311,0,115,86373776,,,96,0,100,4,100,0,87,2.773537897e-315,,,77,20728,100,0,,,100,4,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,97.0,6495.0,22.0,22.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.0227e-319,100.0,1.32466366426e-313,100.0,6.08583603355e-313,,,,,,,,
2016-01-20,S300XP36,ST4000DM000,1.976651427858e-311,0,114,62797912,,,98,0,100,2,100,0,84,1.227151294e-315,,,94,5983,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,84.0,32910.0,23.0,23.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.8932e-320,100.0,1.17087289557e-313,100.0,7.3843171955e-314,,,,,,,,
2016-01-20,WD-WMAV3J875025,WDC WD800AAJS,3.95382761547e-313,0,200,0,,,135,4208,100,24,200,0,200,0.0,,,55,33155,100,0,100.0,0.0,100,21,,,,,,,,,,,,0.0,,,,,,,200.0,12.0,200.0,24.0,108.0,35.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,W0Q0FNFH,ST320LT007,1.581370405447e-312,0,111,33711192,,,98,0,100,15,100,0,87,2.384163843e-314,,,77,20956,100,0,,,100,15,,,,,,,100.0,0.0,100.0,0.0,100.0,5.4e-323,100.0,0.0,71.0,29.0,100.0,3.0,100.0,0.0,60.0,81742.0,29.0,29.0,53.0,33711192.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,1.74512933952135e-310,100.0,5.4471223e-316,100.0,1.7730131485e-314,1.0,7641560.0,1.0,14722599.0,1.0,6698595.0,100.0,0.0
2016-01-20,13H883WAS,TOSHIBA DT01ACA300,1.4824899095664e-311,0,99,131072,100.0,0.0,132,434,100,30,100,0,100,0.0,100.0,0.0,98,17293,95,1,,,100,29,,,,,,,,,,,,0.0,,,,,,,100.0,695.0,100.0,695.0,240.0,25.0,,,100.0,0.0,100,0,100,0,200,157,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,Z302FS4Q,ST4000DM000,1.976651427858e-311,0,118,170500200,,,99,0,100,1,100,0,84,1.283179954e-315,,,93,6657,100,0,,,100,1,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,91.0,19700.0,32.0,32.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,3.2277e-320,100.0,1.2414489229e-313,100.0,3.805554627e-314,,,,,,,,
2016-01-20,MJ1321YNG0JKMA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,79,34144612,100.0,0.0,123,566,100,32,78,545,100,0.0,100.0,0.0,95,38548,100,0,,,100,32,,,,,,,,,,,,0.0,,,,,,,99.0,1468.0,99.0,1468.0,206.0,29.0,,,75.0,613.0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,W0Q24X20,ST320LT007,1.581370405447e-312,0,111,29538768,,,98,0,100,14,100,0,87,2.701719042e-315,,,77,20988,100,0,,,100,14,,,,,,,100.0,0.0,100.0,0.0,100.0,7e-323,100.0,0.0,76.0,24.0,100.0,7.0,100.0,0.0,56.0,88857.0,24.0,24.0,51.0,29538768.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.4269265871593e-310,100.0,9.63881665e-315,100.0,1.760897036e-315,1.0,14913688.0,1.0,29184179.0,1.0,13293509.0,100.0,0.0
2016-01-20,W300T2RC,ST4000DM000,1.976651427858e-311,0,113,57563392,,,91,0,100,10,100,0,89,4.07143425e-315,,,81,17278,100,0,,,100,10,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,69.0,31.0,100.0,0.0,100.0,1.0,71.0,58312.0,31.0,31.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.4204e-320,100.0,7.8190856976e-314,100.0,4.6250211658e-313,,,,,,,,
2016-01-20,Z304KC0K,ST4000DM000,1.976651427858e-311,0,112,42709520,,,96,0,100,4,100,0,77,2.8492237e-316,,,99,1495,100,0,,,100,4,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,97.0,6682.0,29.0,29.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,6.606e-321,100.0,4.3869874327e-314,100.0,2.86981407e-315,,,,,,,,
2016-01-20,W0Q7G2SX,ST320LT007,1.581370405447e-312,0,118,177004144,,,98,0,100,20,100,0,87,2.838443523e-315,,,71,26250,100,0,,,100,20,,,,,,,100.0,0.0,100.0,0.0,100.0,1.1e-322,100.0,0.0,73.0,27.0,100.0,3.0,100.0,0.0,17.0,167987.0,27.0,27.0,55.0,177004144.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,9.43460548749927e-310,100.0,6.70770717e-315,100.0,1.826674447e-314,1.0,40686908.0,1.0,75788607.0,1.0,34858964.0,100.0,0.0
2016-01-20,Z3012XB4,ST4000DM000,1.976651427858e-311,0,112,43569664,,,95,0,100,5,100,0,81,7.1813209e-316,,,82,15776,100,0,,,100,5,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,70.0,30.0,100.0,0.0,100.0,3.0,98.0,5913.0,30.0,30.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,2.4394463620695e-310,100.0,1.00433665307e-313,100.0,3.328993616e-313,,,,,,,,
2016-01-20,W300CWLM,ST4000DM000,1.976651427858e-311,0,118,183867800,,,92,0,100,55,100,0,86,2.263959534e-315,,,77,20350,100,0,,,100,55,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1e-323,96.0,4.0,73.0,27.0,100.0,0.0,100.0,49.0,94.0,12770.0,27.0,27.0,,,,,100,0,100,0,200,2,,,,,,,,,,,,,,,,,100.0,1.86311230546725e-310,100.0,1.2173198111e-313,100.0,6.87896720535e-313,,,,,,,,
2016-01-20,Z1Z05984,ST4000DX000,1.976651427858e-311,0,118,198142974,,,90,0,100,29,100,0,94,1.5540997235e-314,,,74,23515,100,0,,,100,29,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,12.0,100.0,29.0,30.0,30.0,55.0,198142974.0,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.4370552660397e-310,100.0,1.34026100484e-313,100.0,7.06513105533e-313,,,,,,,,
2016-01-20,Z30251KE,ST4000DM000,1.976651427858e-311,0,115,87451400,,,93,0,100,7,100,0,87,3.09473014e-315,,,88,11103,100,0,,,100,7,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,3.0,98.0,4890.0,21.0,21.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,5.4767e-320,100.0,8.7720809714e-314,100.0,7.0441207555e-313,,,,,,,,
2016-01-20,Z30250YD,ST4000DM000,1.976651427858e-311,0,117,146442424,,,98,0,100,2,100,0,86,2.23563903e-315,,,89,10375,100,0,,,100,2,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.5e-323,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,96.0,9642.0,31.0,31.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,5.094e-320,100.0,8.643863109e-314,100.0,1.80793326705e-313,,,,,,,,
2016-01-20,W300692Z,ST4000DM000,1.976651427858e-311,0,112,47388440,,,91,0,100,26,100,0,81,8.1928244e-316,,,80,17826,100,0,,,100,26,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,6.0,85.0,30765.0,22.0,22.0,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,100.0,8.6763e-320,100.0,1.14922533415e-313,100.0,1.099256471736e-312,,,,,,,,
2016-01-20,WD-WMAV3J877125,WDC WD800AAJS,3.95382761547e-313,0,200,0,,,138,4091,100,22,200,0,200,0.0,,,55,32997,100,0,100.0,0.0,100,20,,,,,,,,,,,,0.0,,,,,,,200.0,11.0,200.0,22.0,113.0,30.0,,,200.0,0.0,200,0,100,0,200,0,100.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
2016-01-20,W300STTQ,ST4000DM000,1.976651427858e-311,0,115,95433928,,,91,0,100,11,100,0,89,4.039412273e-315,,,81,17279,100,0,,,100,11,,,,,1.0,108.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,12.0,70.0,30.0,100.0,0.0,100.0,1.0,68.0,64883.0,30.0,30.0,,,,,100,0,100,0,200,304,,,,,,,,,,,,,,,,,100.0,8.4036e-320,100.0,7.8680317604e-314,100.0,3.78943135453e-313,,,,,,,,
